,actual,predict
572,5,5
573,5,5
574,7,7
575,7,7
576,6,5
577,7,7
578,6,6
579,8,5
580,6,5
581,5,5
582,5,5
583,5,1
584,4,5
585,5,5
586,5,7
587,5,5
588,5,5
589,7,7
590,4,5
591,7,1
592,5,1
593,4,5
594,5,5
595,7,7
596,5,5
597,7,7
598,5,5
599,5,5
600,5,5
601,5,5
602,7,7
603,5,5
604,5,5
605,5,5
606,5,5
607,5,5
608,7,7
609,6,5
610,5,5
611,7,7
612,8,5
613,7,7
614,5,5
615,5,5
616,5,6
617,6,5
618,5,5
619,8,5
620,6,6
621,5,7
622,5,5
623,7,7
624,4,5
625,4,7
626,5,7
627,4,8
628,7,7
629,6,5
630,5,5
631,5,5
632,5,5
633,4,7
634,5,5
635,7,7
636,5,5
637,5,1
638,5,5
639,5,1
640,5,5
641,5,5
642,7,7
643,5,5
644,5,5
645,8,8
646,5,1
647,5,5
648,5,5
649,4,5
650,8,8
651,7,7
652,5,5
653,7,7
654,4,5
655,7,7
656,6,5
657,5,5
658,5,5
659,7,1
660,7,1
661,4,1
662,6,5
663,4,5
664,6,1
665,5,5
666,7,7
667,7,7
668,5,5
669,5,5
670,5,5
671,5,5
672,5,5
673,5,5
674,5,5
675,5,5
676,5,5
677,5,5
678,7,7
679,7,7
680,5,7
681,5,5
682,5,5
683,7,7
684,4,5
685,5,5
686,5,5
687,5,5
688,5,5
689,5,5
690,7,7
691,7,7
692,5,5
693,5,5
694,5,5
695,5,7
696,5,6
697,5,6
698,7,6
699,1,6
700,5,6
701,5,6
702,7,6
703,1,6
704,6,5
705,5,6
706,5,5
707,5,5
708,4,5
709,4,5
710,5,5
711,5,5
712,7,7
713,5,5
714,5,7
715,5,5
716,5,5
717,5,5
718,7,7
719,7,7
720,5,5
721,5,5
722,5,5
723,5,5
724,4,5
725,6,5
726,6,6
727,7,7
728,5,5
729,8,8
730,5,5
731,5,5
732,5,5
733,5,5
734,5,5
735,7,7
736,5,5
737,5,5
738,5,5
739,7,7
740,5,7
741,5,5
742,5,5
743,5,5
744,7,7
745,5,5
746,5,5
747,8,8
748,4,5
749,7,7
750,7,7
751,5,5
752,5,5
753,5,5
754,5,5
755,5,5
756,5,5
757,5,5
758,7,7
759,5,5
760,5,5
761,5,5
762,5,5
763,5,5
764,4,5
765,1,5
766,6,5
767,5,5
768,5,5
769,5,5
770,4,5
771,1,5
772,6,5
773,4,5
774,5,5
775,6,5
776,5,5
777,5,5
778,5,7
779,5,5
780,4,5
781,7,7
782,7,1
783,5,5
784,7,7
785,1,1
786,1,1
787,1,1
788,1,1
789,5,7
790,1,1
791,6,5
792,1,1
793,1,1
794,1,1
795,1,1
796,1,1
797,5,1
798,1,1
799,5,5
800,1,1
801,1,1
802,1,1
803,1,1
804,5,5
805,1,1
806,1,1
807,1,1
808,1,1
809,7,1
810,1,1
811,7,7
812,1,1
813,1,1
814,1,1
815,1,1
816,1,1
817,1,1
818,1,1
819,1,1
820,1,1
821,1,1
822,1,1
823,5,7
824,1,1
825,5,1
826,1,1
827,1,1
828,1,1
829,1,1
830,7,7
831,1,1
832,1,1
833,1,1
834,1,1
835,1,1
836,1,1
837,1,1
838,1,1
839,1,1
840,8,8
841,1,1
842,5,5
843,5,5
844,5,5
845,5,5
846,1,1
847,1,1
848,5,5
849,5,5
850,1,1
851,1,1
852,1,1
853,1,1
854,1,1
855,7,7
856,1,1
857,1,1
858,5,5
859,1,1
860,5,5
861,1,1
862,8,8
863,1,1
864,1,1
865,1,1
866,1,1
867,1,1
868,1,1
869,7,6
870,1,1
871,1,1
872,5,1
873,1,1
874,1,1
875,1,1
876,1,1
877,1,1
878,5,7
879,1,1
880,5,5
881,1,1
882,1,1
883,1,7
884,1,1
885,6,5
886,1,1
887,1,1
888,7,7
889,1,1
890,1,1
891,7,7
892,1,1
893,1,1
894,7,7
895,5,5
896,5,5
897,1,1
898,5,5
899,1,1
900,1,1
901,5,5
902,5,5
903,5,5
904,5,5
905,1,1
906,5,5
907,1,1
908,5,5
909,5,5
910,1,1
911,4,1
912,1,1
913,9,5
914,5,5
915,5,5
916,5,1
917,5,5
918,5,5
919,1,1
920,1,1
921,5,5
922,1,1
923,1,1
924,4,5
925,5,5
926,1,1
927,1,1
928,7,7
929,1,1
930,5,5
931,5,5
932,1,1
933,1,1
934,7,7
935,1,1
936,1,1
937,1,1
938,1,1
939,1,1
940,1,1
941,4,6
942,1,1
943,1,1
944,1,1
945,1,1
946,1,1
947,1,1
948,5,5
949,7,7
950,1,1
951,7,7
952,1,1
953,1,1
954,1,1
955,1,1
956,5,5
957,1,1
958,1,1
959,7,7
960,1,1
961,1,1
962,1,1
963,5,5
964,5,5
965,5,5
966,6,5
967,7,7
968,5,5
969,4,5
970,5,5
971,5,5
972,4,7
973,5,5
974,7,7
975,5,7
976,7,7
977,4,5
978,5,7
979,5,7
980,6,5
981,6,5
982,5,5
983,5,7
984,5,5
985,6,5
986,5,5
987,7,7
988,7,7
989,7,7
990,5,5
991,7,7
992,7,7
993,5,5
994,5,5
995,5,7
996,4,1
997,5,5
998,5,5
999,5,5
1000,5,5
1001,5,5
1002,5,5
1003,7,7
1004,7,7
1005,5,5
1006,5,5
1007,6,5
1008,1,1
1009,4,5
1010,1,1
1011,1,1
1012,1,1
1013,1,1
1014,7,7
1015,1,1
1016,1,1
1017,1,1
1018,1,1
1019,1,1
1020,1,1
1021,5,5
1022,1,1
1023,1,1
1024,5,7
1025,1,1
1026,1,1
1027,1,1
1028,1,1
1029,1,1
1030,5,7
1031,1,1
1032,5,5
1033,1,1
1034,1,1
1035,1,1
1036,1,1
1037,6,5
1038,6,8
1039,1,1
1040,1,1
1041,5,7
1042,5,5
1043,1,1
1044,1,1
1045,1,1
1046,1,1
1047,1,1
1048,4,5
1049,7,1
1050,7,7
1051,1,1
1052,1,1
1053,1,1
1054,1,1
1055,1,1
1056,1,1
1057,7,1
1058,1,1
1059,1,1
1060,5,5
1061,5,5
1062,1,1
1063,5,5
1064,1,1
1065,1,1
1066,1,1
1067,5,5
1068,1,1
1069,5,5
1070,5,5
1071,1,1
1072,1,1
1073,1,1
1074,1,1
1075,1,1
1076,1,1
1077,5,5
1078,8,8
1079,1,1
1080,1,1
1081,1,1
1082,1,1
1083,1,1
1084,6,5
1085,1,1
1086,1,1
1087,1,1
1088,5,5
1089,1,1
1090,1,1
1091,7,7
1092,1,1
1093,1,1
1094,8,8
1095,1,1
1096,1,1
1097,1,1
1098,1,1
1099,7,7
1100,5,5
1101,1,1
1102,1,1
1103,7,7
1104,1,1
1105,1,1
1106,1,1
1107,8,8
1108,1,1
1109,1,1
1110,1,1
1111,1,1
1112,5,5
1113,9,6
1114,1,1
1115,1,1
1116,5,5
1117,7,7
1118,1,1
1119,5,5
1120,1,1
1121,1,1
1122,6,1
1123,4,5
1124,5,5
1125,1,1
1126,5,7
1127,1,1
1128,1,1
1129,5,5
1130,6,7
1131,1,1
1132,7,7
1133,1,1
1134,1,1
1135,1,1
1136,1,1
1137,7,7
1138,1,1
1139,1,1
1140,1,1
1141,5,5
1142,1,1
1143,1,1
1144,7,7
1145,1,1
1146,7,7
1147,1,1
1148,7,1
1149,1,1
1150,1,1
1151,1,1
1152,7,7
1153,1,1
1154,7,7
1155,1,1
1156,1,1
1157,1,1
1158,1,1
1159,5,5
1160,7,7
1161,1,1
1162,5,5
1163,6,7
1164,7,7
1165,5,5
1166,1,1
1167,1,1
1168,1,1
1169,5,5
1170,1,1
1171,1,1
1172,7,7
1173,5,1
1174,1,1
1175,7,7
1176,1,1
1177,1,1
1178,1,5
1179,1,1
1180,5,5
1181,5,5
1182,1,1
1183,7,7
1184,1,1
1185,7,7
1186,1,1
1187,9,5
1188,1,1
1189,5,5
1190,1,1
1191,1,1
1192,1,1
1193,6,6
1194,6,5
1195,1,1
1196,1,1
1197,1,1
1198,1,1
1199,1,1
1200,1,1
1201,1,1
1202,5,7
1203,1,1
1204,5,5
1205,5,7
1206,1,1
1207,1,1
1208,7,7
1209,5,5
1210,1,1
1211,1,1
1212,1,1
1213,1,1
1214,1,1
1215,1,1
1216,1,1
1217,1,1
1218,5,5
1219,1,5
1220,5,5
1221,1,1
1222,1,1
1223,5,5
1224,1,1
1225,1,1
1226,6,6
1227,5,5
1228,1,1
1229,1,1
1230,1,1
1231,5,5
1232,1,1
1233,1,1
1234,7,7
1235,1,1
1236,1,1
1237,1,1
1238,5,5
1239,5,5
1240,1,5
1241,1,1
1242,5,5
1243,1,1
1244,5,5
1245,1,1
1246,7,7
1247,1,1
1248,7,7
1249,1,1
1250,7,7
1251,1,1
1252,5,5
1253,1,1
1254,1,1
1255,1,1
1256,1,7
1257,5,5
1258,5,5
1259,7,7
1260,5,5
1261,5,5
1262,1,1
1263,7,7
1264,5,1
1265,1,1
1266,1,5
1267,5,5
1268,5,5
1269,7,7
1270,5,5
1271,5,5
1272,5,5
1273,5,5
1274,4,7
1275,1,1
1276,1,1
1277,1,1
1278,1,1
1279,1,1
1280,1,1
1281,1,1
1282,5,8
1283,6,5
1284,6,1
1285,1,1
1286,7,6
1287,1,1
1288,1,1
1289,1,1
1290,1,1
1291,1,1
1292,1,1
1293,5,5
1294,1,1
1295,1,1
1296,4,5
1297,7,7
1298,1,1
1299,1,1
1300,5,5
1301,6,1
1302,1,1
1303,1,1
1304,1,1
1305,5,5
1306,5,5
1307,5,5
1308,1,1
1309,1,1
1310,1,1
1311,1,1
1312,5,5
1313,1,5
1314,5,5
1315,5,5
1316,6,5
1317,5,5
1318,5,5
1319,5,5
1320,5,1
1321,1,5
1322,1,1
1323,6,8
1324,4,5
1325,1,1
1326,5,5
1327,8,8
1328,1,1
1329,7,7
1330,5,5
1331,1,1
1332,5,5
1333,5,5
1334,7,1
1335,5,5
1336,1,1
1337,1,5
1338,5,5
1339,1,1
1340,1,1
1341,1,1
1342,1,1
1343,1,1
1344,1,1
1345,1,1
1346,1,1
1347,5,5
1348,7,7
1349,1,1
1350,1,1
1351,5,5
1352,7,7
1353,1,1
1354,1,1
1355,7,7
1356,1,1
1357,1,1
1358,4,7
1359,4,5
1360,5,6
1361,5,5
1362,1,1
1363,1,1
1364,5,5
1365,1,1
1366,1,1
1367,7,7
1368,7,7
1369,1,1
1370,5,5
1371,5,1
1372,1,1
1373,4,5
1374,1,1
1375,1,1
1376,1,1
1377,5,7
1378,1,1
1379,1,1
1380,6,6
1381,1,1
1382,1,1
1383,1,1
1384,5,5
1385,1,7
1386,7,7
1387,1,1
1388,1,1
1389,5,5
1390,5,5
1391,1,1
1392,1,1
1393,1,1
1394,1,1
1395,8,8
1396,8,5
1397,1,1
1398,1,1
1399,1,1
1400,7,7
1401,1,1
1402,7,6
1403,1,1
1404,1,1
1405,5,5
1406,1,1
1407,1,1
1408,1,1
1409,1,1
1410,1,1
1411,1,1
1412,5,5
1413,5,5
1414,1,1
1415,1,1
1416,1,1
1417,1,1
1418,1,1
1419,1,1
1420,1,1
1421,7,1
1422,1,1
1423,1,1
1424,5,5
1425,1,1
1426,1,1
1427,1,1
1428,1,1
1429,1,1
1430,5,6
1431,1,1
1432,7,7
1433,1,1
1434,7,7
1435,5,5
1436,1,1
1437,1,1
1438,1,1
1439,1,1
1440,1,1
1441,5,5
1442,5,5
1443,8,6
1444,1,1
1445,1,1
1446,1,1
1447,7,7
1448,1,5
1449,1,1
1450,5,5
1451,5,5
1452,5,5
1453,5,5
1454,1,1
1455,4,5
1456,1,1
1457,1,1
1458,1,1
1459,5,7
1460,1,1
1461,4,1
1462,1,1
1463,1,1
1464,1,1
1465,7,7
1466,1,1
1467,1,1
1468,7,7
1469,1,1
1470,1,1
1471,1,1
1472,1,1
1473,5,5
1474,1,1
1475,1,1
1476,1,1
1477,1,1
1478,4,5
1479,1,1
1480,1,1
1481,7,7
1482,1,5
1483,5,1
1484,1,1
1485,1,1
1486,1,1
1487,1,1
1488,5,5
1489,1,1
1490,5,5
1491,1,1
1492,1,1
1493,1,1
1494,1,1
1495,1,1
1496,5,1
1497,1,5
1498,1,1
1499,5,5
1500,5,5
1501,1,1
1502,1,1
1503,1,1
1504,5,5
1505,5,5
1506,1,1
1507,5,5
1508,5,5
1509,1,1
1510,1,1
1511,1,1
1512,5,8
1513,5,5
1514,1,1
1515,1,1
1516,6,5
1517,6,5
1518,4,1
1519,1,1
1520,1,5
1521,1,1
1522,5,5
1523,1,5
1524,1,5
1525,5,5
1526,1,1
1527,1,7
1528,1,1
1529,5,5
1530,1,1
1531,5,5
1532,5,5
1533,1,5
1534,5,5
1535,1,1
1536,1,1
1537,5,5
1538,1,7
1539,1,1
1540,5,5
1541,7,7
1542,1,1
1543,1,1
1544,1,1
1545,7,7
1546,7,1
1547,1,1
1548,5,5
1549,1,1
1550,1,1
1551,7,7
1552,7,7
1553,1,5
1554,1,1
1555,1,1
1556,1,1
1557,1,1
1558,7,7
1559,1,1
1560,1,1
1561,1,1
1562,1,1
1563,1,5
1564,1,5
1565,1,1
1566,7,7
1567,5,5
1568,1,5
1569,5,5
1570,5,5
1571,1,1
1572,1,5
1573,7,7
1574,1,7
1575,1,1
1576,1,1
1577,5,5
1578,7,7
1579,1,1
1580,7,7
1581,5,5
1582,1,1
1583,1,7
1584,1,7
1585,5,5
1586,1,1
1587,1,1
1588,1,7
1589,5,5
1590,5,5
1591,1,1
1592,4,5
1593,1,5
1594,1,5
1595,5,5
1596,1,1
1597,4,5
1598,1,7
1599,1,1
1600,5,5
1601,1,1
1602,1,1
1603,4,1
1604,1,1
1605,1,1
1606,1,1
1607,1,7
1608,1,7
1609,1,1
1610,1,1
1611,5,7
1612,1,5
1613,1,1
1614,5,5
1615,1,1
1616,5,7
1617,7,1
1618,1,1
1619,5,1
1620,5,5
1621,6,5
1622,4,1
1623,5,5
1624,5,5
1625,5,5
1626,8,8
1627,6,6
1628,7,1
1629,5,5
1630,5,1
1631,5,5
1632,6,5
1633,5,5
1634,5,5
1635,5,5
1636,6,7
1637,5,5
1638,5,5
1639,7,7
1640,4,5
1641,5,1
1642,5,5
1643,5,5
1644,8,8
1645,5,7
1646,4,5
1647,7,7
1648,6,6
1649,5,5
1650,5,5
1651,5,5
1652,5,5
1653,5,7
1654,5,5
1655,5,5
1656,5,5
1657,5,5
1658,5,5
1659,5,5
1660,7,7
1661,6,1
1662,7,7
1663,7,7
1664,7,7
1665,7,1
1666,5,5
1667,5,5
1668,5,5
1669,7,7
1670,5,5
1671,5,5
1672,5,5
1673,7,7
1674,5,1
1675,7,7
1676,4,5
1677,4,5
1678,5,5
1679,5,5
1680,5,5
1681,4,5
1682,4,5
1683,4,5
1684,5,5
1685,6,5
1686,7,7
1687,7,1
1688,5,5
1689,5,5
1690,6,1
1691,6,6
1692,7,7
1693,7,5
1694,5,5
1695,5,5
1696,5,5
1697,5,5
1698,5,5
1699,5,5
1700,5,5
1701,5,5
1702,5,5
1703,5,1
1704,4,5
1705,7,7
1706,5,5
1707,5,5
1708,9,5
1709,5,7
1710,7,7
1711,5,5
1712,4,5
1713,7,1
1714,5,5
1715,5,1
1716,7,1
1717,5,7
1718,7,7
1719,7,7
1720,7,1
1721,5,5
1722,6,5
1723,5,5
1724,5,5
1725,5,5
1726,5,8
1727,5,5
1728,5,5
1729,5,5
1730,5,5
1731,6,6
1732,5,7
1733,5,5
1734,5,5
1735,5,1
1736,5,5
1737,7,1
1738,5,5
1739,5,7
1740,4,5
1741,7,7
1742,5,5
1743,3,7
1744,5,5
1745,5,5
1746,5,7
1747,4,1
1748,7,1
1749,5,5
1750,5,5
1751,4,5
1752,5,5
1753,7,7
1754,7,1
1755,5,5
1756,4,5
1757,5,1
1758,5,5
1759,5,5
1760,4,7
1761,5,5
1762,5,5
1763,8,8
1764,5,5
1765,5,5
1766,5,7
1767,5,7
1768,7,7
1769,5,5
1770,5,5
1771,7,7
1772,5,5
1773,4,7
1774,5,5
1775,5,5
1776,5,5
1777,5,5
1778,5,5
1779,5,7
1780,5,5
1781,7,1
1782,5,5
1783,5,5
1784,7,7
1785,5,5
1786,5,5
1787,6,1
1788,6,1
1789,6,1
1790,6,1
1791,5,5
1792,5,5
1793,5,5
1794,8,8
1795,7,7
1796,5,7
1797,7,7
1798,7,7
1799,5,5
1800,5,5
1801,5,5
1802,3,5
1803,4,7
1804,4,5
1805,7,7
1806,5,5
1807,7,1
1808,5,5
1809,5,5
1810,5,5
1811,5,5
1812,5,5
1813,5,5
1814,5,5
1815,5,5
1816,4,1
1817,7,1
1818,5,5
1819,5,5
1820,5,5
1821,5,5
1822,5,5
1823,5,5
1824,7,7
1825,7,1
1826,5,5
1827,5,5
1828,5,5
1829,5,5
1830,5,5
1831,5,5
1832,5,5
1833,7,7
1834,4,5
1835,6,5
1836,7,1
1837,7,7
1838,4,6
1839,7,7
1840,4,5
1841,7,7
1842,4,1
1843,6,5
1844,7,5
1845,7,5
1846,4,1
1847,7,1
1848,7,7
1849,7,7
1850,7,7
1851,6,5
1852,6,5
1853,6,5
1854,7,7
1855,8,5
1856,7,7
1857,4,5
1858,6,5
1859,7,1
1860,7,7
1861,7,7
1862,8,8
1863,6,5
1864,6,6
1865,6,6
1866,6,6
1867,6,6
1868,7,6
1869,8,5
1870,6,5
1871,7,7
1872,7,7
1873,7,7
1874,3,5
1875,7,7
1876,7,7
1877,7,7
1878,7,1
1879,7,7
1880,6,5
1881,6,1
1882,8,8
1883,6,5
1884,7,7
1885,7,1
1886,8,5
1887,7,1
1888,7,7
1889,8,8
1890,7,7
1891,6,1
1892,7,7
1893,8,8
1894,7,7
1895,7,7
1896,7,7
1897,7,7
1898,7,7
1899,6,1
1900,4,5
1901,7,7
1902,6,1
1903,6,1
1904,7,7
1905,6,5
1906,7,1
1907,6,7
1908,7,7
1909,7,7
1910,7,7
1911,7,7
1912,3,5
1913,7,7
1914,7,7
1915,7,7
1916,3,5
1917,6,5
1918,6,5
1919,6,5
1920,7,1
1921,8,8
1922,6,1
1923,8,8
1924,4,5
1925,7,1
1926,8,8
1927,4,5
1928,6,5
1929,7,7
1930,6,6
1931,6,6
1932,6,6
1933,6,6
1934,6,6
1935,6,5
1936,6,6
1937,6,5
1938,7,7
1939,7,7
1940,7,7
1941,6,5
1942,8,8
1943,6,5
1944,6,5
1945,7,1
1946,6,5
1947,6,5
1948,7,7
1949,7,7
1950,4,7
1951,7,1
1952,7,7
1953,7,1
1954,7,7
1955,6,6
1956,4,1
1957,6,5
1958,7,7
1959,7,7
1960,4,5
1961,7,7
1962,7,7
1963,7,7
1964,7,7
1965,6,6
1966,4,5
1967,4,5
1968,4,5
1969,7,6
1970,7,6
1971,3,7
1972,4,1
1973,4,1
1974,4,1
1975,4,1
1976,4,1
1977,7,1
1978,7,7
1979,4,8
1980,7,1
1981,8,8
1982,7,1
1983,4,5
1984,7,1
1985,4,5
1986,7,7
1987,7,7
1988,4,5
1989,6,1
1990,4,1
1991,7,7
1992,7,7
1993,7,7
1994,4,5
1995,7,7
1996,7,1
1997,7,7
1998,7,1
1999,7,1
2000,4,1
2001,7,5
2002,7,1
2003,7,1
2004,7,7
2005,4,1
2006,4,1
2007,4,1
2008,4,1
2009,7,7
2010,7,7
2011,6,5
2012,7,1
2013,6,5
2014,7,7
2015,8,1
2016,4,5
2017,7,1
2018,7,1
2019,4,5
2020,7,7
2021,4,5
2022,8,8
2023,7,7
2024,4,1
2025,4,1
2026,4,1
2027,4,1
2028,7,7
2029,8,8
2030,7,7
2031,7,7
2032,7,7
2033,6,1
2034,4,1
2035,7,7
2036,7,7
2037,7,7
2038,4,5
2039,7,7
2040,4,5
2041,7,7
2042,4,5
2043,6,5
2044,7,7
2045,7,7
2046,7,7
2047,7,7
2048,7,7
2049,8,8
2050,6,5
2051,4,5
2052,4,5
2053,4,5
2054,7,5
2055,7,7
2056,6,5
2057,8,8
2058,7,6
2059,8,5
2060,4,5
2061,7,7
2062,7,7
2063,7,7
2064,7,7
2065,7,7
2066,7,7
2067,7,7
2068,4,5
2069,7,7
2070,7,7
2071,8,8
2072,4,5
2073,7,7
2074,7,7
2075,7,7
2076,8,1
2077,7,7
2078,7,7
2079,7,7
2080,4,1
2081,7,1
2082,4,5
2083,7,7
2084,7,7
2085,8,8
2086,7,7
2087,7,7
2088,7,7
2089,4,6
2090,4,6
2091,4,6
2092,4,6
2093,6,6
2094,4,6
2095,4,6
2096,4,6
2097,7,6
2098,4,6
2099,4,6
2100,4,6
2101,4,6
2102,6,6
2103,4,6
2104,4,6
2105,4,6
2106,7,6
2107,4,6
2108,7,7
2109,6,5
2110,7,7
2111,7,7
2112,7,7
2113,7,7
2114,4,1
2115,4,6
2116,4,5
2117,8,1
2118,4,7
2119,6,6
2120,4,5
2121,6,5
2122,6,5
2123,7,1
2124,7,7
2125,8,8
2126,8,8
2127,7,7
2128,6,5
2129,4,5
2130,7,6
2131,7,6
2132,4,5
2133,6,6
2134,6,6
2135,7,1
2136,7,7
2137,4,0
2138,7,7
2139,7,7
